;Unnamed: 0;full_text;created_at;retweet_count;favorite_count
1379;1315;@NickBellett Hi Nick. Thanks for getting in touch. We're sorry you found the site like this. We've passed it on to our team who will look into it and be in touch. Thanks ^AW;Thu Jul 18 09:36:23 +0000 2019;0;0
1380;1314;While #electric cars gather pace, research for #Concawe @FuelsEurope suggests  #lowcarbon liquid fuels for trucks could also play a critical role on the road to #netzero by 2050. #Concawe #futureoftransport #trucking #going4lowcarbonliquidfuels https://t.co/E2r00zo34R;Thu Jul 18 11:19:13 +0000 2019;3;14
1381;1313;@barnsey_32 Hi Katherine. Sorry you're having trouble with the app. We aren't aware of any specific issues, so please email our support team at bpmeuk@bp.com and they'll help you out. Thanks ^AW;Thu Jul 18 16:18:08 +0000 2019;0;0
1382;1312;@PalmeDouglas We are very sorry to hear about this experience. We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any details you have, including the site address. https://t.co/XIZ5Xd5Ji5;Thu Jul 18 20:01:24 +0000 2019;0;0
1383;1311;"More voices. More ideas. More solutions. 
We’re working with @studentenergy to bring MORE students to the #COP26 climate summit next year #SES2019";Fri Jul 19 09:00:42 +0000 2019;15;65
1384;1310;@AarlinubokkU BP strongly rejects the recent BBC Panorama story as a misleading portrayal of our business in Senegal.;Fri Jul 19 11:15:29 +0000 2019;0;0
1385;1309;"@AarlinubokkU BP is confident that the people of Senegal will be the primary beneficiaries of the development of their natural resources &amp; is committed to unlocking the flow of revenues and domestic energy for the country, starting with first gas from the Greater Tortue Ahmeyim project in 2022";Fri Jul 19 11:15:42 +0000 2019;0;0
1386;1308;@antoniolarotta @studentenergy Hello, BP strongly rejects the recent BBC Panorama story as a misleading portrayal of our business in Senegal.;Fri Jul 19 12:43:06 +0000 2019;0;0
1387;1307;"@antoniolarotta @studentenergy BP is confident that the people of Senegal will be the primary beneficiaries of the development of their natural resources &amp; is committed to unlocking the flow of revenues and domestic energy for the country, starting with first gas from the Greater Tortue Ahmeyim project in 2022";Fri Jul 19 12:43:18 +0000 2019;0;0
1388;1306;"@AdamMcGibbon @studentenergy Hi Adam, other sources of energy (like oil &amp; gas) will be necessary to meet growing global demand. What we’re doing is looking to make energy cleaner, better &amp; lower carbon. Have a look at https://t.co/BIqLRPRSUG to learn more";Fri Jul 19 13:03:53 +0000 2019;0;0
1389;1305;"@DoreMartin Hi Martin, thanks for your comments. We are committed to playing our part in helping the world transition to a low carbon future &amp; our strategy includes a framework for reducing emissions in our operations, improving our products, &amp; creating low carbon businesses";Fri Jul 19 13:25:40 +0000 2019;0;0
1390;1304;"@DoreMartin Our portfolio spans an array of activities including solar, wind, biofuels, oil &amp; gas. Renewables are important – but only part of the story. Other sources of energy, like oil &amp; gas, will be necessary to meet growing demand.";Fri Jul 19 13:25:50 +0000 2019;0;0
1391;1303;"@DoreMartin What we’re doing is looking to make energy cleaner, better &amp; lower carbon. Have a look at https://t.co/BIqLRPRSUG to learn more";Fri Jul 19 13:26:05 +0000 2019;0;0
1392;1302;@araby65 BP believes a healthy Lake Erie is important to the region and to our employees who live and work along its shores. That’s why we support the rigorous environmental permitting already in place. (1/2);Fri Jul 19 18:47:23 +0000 2019;0;0
1393;1301;"@araby65 We opposed the Lake Erie Bill of Rights because it undercuts those existing laws &amp; allows individuals to file lawsuits against businesses operating properly. BP remains committed to working w/ elected officials on Lake Erie issues that protects this important resource.";Fri Jul 19 18:48:38 +0000 2019;0;0
1394;1300;@runescape_papi We'd appreciate if you could reach out to us at bpconsumer@bp.com or 1-800-333-3991 with any details you have, including the site address. https://t.co/XIZ5Xd5Ji5;Fri Jul 19 18:59:49 +0000 2019;0;0
1395;1299;@end_fossils2030 @studentenergy Hi there, BP strongly rejects the recent BBC Panorama story as a misleading portrayal of our business in Senegal;Sat Jul 20 06:49:05 +0000 2019;0;0
1396;1298;"@end_fossils2030 @studentenergy Have a look at our latest Statistical Review of World Energy for information on energy demand &amp; projections: https://t.co/Lxxg76MnkU";Sat Jul 20 06:50:36 +0000 2019;0;0
1397;1297;🚀 From the Apollo moon missions to landing on Mars, @Castrol products have been greasing the mechanisms on @NASA space projects since the 1960s #Apollo50 https://t.co/402bwcBc61 https://t.co/eXCyQIW1sS;Sat Jul 20 11:35:05 +0000 2019;4;19
1398;1296;@carol_carolward @marksandspencer Hi Carol - really sorry the toilets were not in good shape. We've flagged to our customer service team Careline who will be in touch to help. Thanks for letting us know ^ED;Sun Jul 21 08:07:26 +0000 2019;0;1
1399;1295;@ChloeSwaan Hi Chloe we’re sorry to hear that. It sounds like something has gone wrong, so thanks for letting us know. Can you send our BPme team an email (BPmeUK@bp.com) outlining the problem and they’ll help you fix it. ^ED;Sun Jul 21 08:09:35 +0000 2019;0;0
1400;1294;"@williamstablef1 Hi William, we’re committed to playing our part to help the world transition to a low carbon future. We believe that because of our technical capabilities, financial resources &amp; global reach, we're not just part of the future, we're an important part of the solution";Sun Jul 21 10:46:13 +0000 2019;0;0
1401;1293;@slimpj Hi Paul, we're sorry to hear you've been having problems with the app. Please contact our team at BPmeRewards@bp.com and they'll be able to help you out. Thanks ^FH;Sun Jul 21 13:11:33 +0000 2019;0;0
1402;1292;@discodazeo Hi David, we're sorry to hear you've had a bad experience. We've flagged this to the team and someone will be in touch with you. If you'd like to speak to someone in the meantime please call 0800 402 402. Thanks ^FH;Sun Jul 21 13:14:13 +0000 2019;0;0
1403;1291;"Advanced fuels and lubricants are made a reality at our #Pangbourne facility where we conduct research with @Cambridge_Uni, @imperialcollege, @OfficialUoM &amp; @Illinois_Alma through the International Centre for Advanced Materials https://t.co/2WwEZx6igE https://t.co/PyZsThII7d";Sun Jul 21 13:40:01 +0000 2019;5;17
1404;1290;"@williamstablef1 Hi William, as stated, we are committed to playing our part to tackle the dual challenge &amp; transition to a low carbon world, consistent with the Paris goals. 1/5";Sun Jul 21 16:03:56 +0000 2019;0;0
1405;1289;"@williamstablef1 Our strategy includes a framework for reducing emissions in our operations, improving our products, &amp; creating low carbon businesses, backed up by transparent ambitions &amp; tough targets https://t.co/AZsLiot2sP 2/5";Sun Jul 21 16:04:16 +0000 2019;0;0
1406;1288;"@williamstablef1 On scope 3, we don’t believe it’s our role to tell our customers how to behave. But we can offer lower carbon solutions that give people options: like growing gas, lowering the carbon footprint of our fuels &amp; lubricants, &amp; creating low carbon businesses 3/5";Sun Jul 21 16:04:39 +0000 2019;0;0
1407;1287;"@williamstablef1 We continue to explore for better oil because it makes financial &amp; environmental sense. The IEA says the world could still consume nearly 70mbd of oil in 2040 - with oil &amp; gas making up around half the fuel mix - and still be consistent with the Paris goals 4/5";Sun Jul 21 16:04:57 +0000 2019;0;0
1408;1286;"@williamstablef1 But not all the oil that’s out there will be used &amp; we look for 'advantaged oil' which is low cost / high margin – for example if it’s:

- economic to produce
- low risk to bring to market, and
- lower carbon from an emissions standpoint 5/5";Sun Jul 21 16:05:22 +0000 2019;0;0
1409;1285;"@RabbleChorus @RyanTrishy @TheSyst00873084 @studentenergy Hi Kirsty, have a look at our Advancing Low Carbon programme to see the work we are doing in renewables &amp; other low carbon alternatives https://t.co/AZsLiot2sP";Sun Jul 21 16:10:21 +0000 2019;0;0
1410;1284;"@DoreMartin Hi Martin, have a look at our Advancing Low Carbon Accreditation programme to see the work we are doing https://t.co/AZsLiot2sP - the programme is designed specifically to encourage every part of BP to identify &amp; pursue low carbon opportunities";Sun Jul 21 16:11:59 +0000 2019;0;0
1411;1283;@AdamMcGibbon @studentenergy Hi Adam, the IEA suggests the world could still be relying on around 70 million barrels of oil per day in 2040 (down from just over 100mb today) to meet its energy needs – and that is in a scenario consistent with Paris.;Sun Jul 21 16:13:31 +0000 2019;0;0
1412;1282;"@lowcarbonLewis @studentenergy Hi Neil, sources of energy like, oil &amp; gas, will be needed to help the world grow &amp; prosper. What we're doing is looking to make all forms of energy cleaner &amp; better";Sun Jul 21 16:15:45 +0000 2019;0;0
1413;1281;"@UpWith_Apple @studentenergy Hi Dom, we disagree with both the basis &amp; conclusions of this report related to lobbying. BP’s position on climate change &amp; the energy transition is public, clear, &amp; consistent. We are committed to helping to solve the dual challenge &amp; transition to a low carbon future";Sun Jul 21 16:18:54 +0000 2019;0;0
1414;1280;"@greenvasya Hi Guy, to highlight the work we do with our partners to create advanced lubricants &amp; fuels to help drive the future of transport https://t.co/2WwEZxnTFe";Sun Jul 21 18:13:00 +0000 2019;0;0
1415;1279;"@WelshBrendan2 Hi Brendan, we disagree with both the basis &amp; conclusions of the reports relating to lobbying. BP’s position on climate change and the energy transition is public, clear, and consistent.";Mon Jul 22 09:03:11 +0000 2019;0;0
1416;1278;@WelshBrendan2 We are committed to helping to solve the dual challenge of providing more energy with fewer emissions, playing our part in the transition to a low carbon future.;Mon Jul 22 09:03:15 +0000 2019;0;0
1417;1277;@blebber Op https://t.co/hJtqTYarS5 kan je al onze tankpassen vinden, kijken welke bij jouw situatie past en deze direct aanvragen.;Mon Jul 22 10:53:59 +0000 2019;0;0
1418;1276;BP and Bunge to form major bioenergy player in Brazil – one of the world’s largest and fastest growing carbon-efficient #biofuels markets – in another step towards a low carbon future;Mon Jul 22 11:30:57 +0000 2019;86;331
1419;1275;@blebber Nee je hoeft hier geen lid van te zijn, maar je moet wel een KVK en BTW nummer hebben.;Mon Jul 22 12:29:16 +0000 2019;0;0
1420;1274;We’re joining forces with Bunge to create a world-class bioenergy company in Brazil 🇧🇷, demonstrating our commitment to the energy transition and a low carbon future;Mon Jul 22 15:00:01 +0000 2019;6;24
1421;1273;@trustandleap Hi James Thanks for getting in touch. It can sometimes take a short time to show up. If it's still not there though, please email our team at bpmerewards@bp.com and they'll look into it for you. Thanks ^ED;Mon Jul 22 16:11:37 +0000 2019;0;1
1422;1272;@annienunan Hi Annie, the majority of the joint venture’s sites are located in the southern central states of Sao Paulo, Goias and Minas Gerais, with one each in the state of Tocantins and Mato Grosso du Sul – roughly 1500 KM from the Amazon rainforest.;Mon Jul 22 16:46:23 +0000 2019;0;0
1423;1271;@KloppClips Hi there, the majority of the joint venture’s sites are located in the southern central states of Sao Paulo, Goias and Minas Gerais, with one each in the state of Tocantins and Mato Grosso du Sul – roughly 1500 KM from the Amazon rainforest.;Mon Jul 22 16:46:58 +0000 2019;1;0
1424;1270;@SageVals Hi Sage, the majority of the joint venture’s sites are located in the southern central states of Sao Paulo, Goias and Minas Gerais, with one each in the state of Tocantins and Mato Grosso du Sul – roughly 1500 KM from the Amazon rainforest;Mon Jul 22 17:29:12 +0000 2019;0;0
1425;1269;"@williamstablef1 Hi William, our strategy includes a framework for reducing emissions in our operations, improving our products, &amp; creating low carbon businesses, backed up by transparent ambitions &amp; tough targets. Have a look at it here: https://t.co/AZsLiot2sP";Tue Jul 23 06:50:29 +0000 2019;0;0
1426;1268;@Dabobelemabo Hi there, thanks for your interest! Have a look at https://t.co/RoaKIErXtm for current vacancies and to apply;Tue Jul 23 08:23:23 +0000 2019;0;0
1427;1267;"In his latest @LinkedIn blog, #BP CEO Bob Dudley discusses our latest low carbon investment &amp; how #Brazil is leading the change in the energy transition";Tue Jul 23 08:32:39 +0000 2019;3;7
1428;1266;@Jazzaaminn Hi Jazz. Thanks for getting in touch. We're really sorry you were kept waiting for so long. We've passed this on to our team who will look into it and be in touch. ^AW;Tue Jul 23 08:52:35 +0000 2019;0;0
1429;1265;"@end_fossils2030 Hi Danilo, BP’s position on climate change &amp; the energy transition is public, clear, and consistent. We are committed to helping to solve the dual challenge of providing more energy with fewer emissions, playing our part in the transition to a low carbon future.";Tue Jul 23 08:55:25 +0000 2019;0;0
1430;1264;"📣 Mark your calendars! Join us on 8 October as we explore the key factors driving the future of transport at POLITICO’s Connected Mobility Summit in Amsterdam. 
🚗 Need a refresh? Visit https://t.co/aeNoOP14e4 to see what BP is doing in this space https://t.co/hyg9SJFzx8";Tue Jul 23 09:18:07 +0000 2019;3;4
1431;1263;@nomadreturns Hi there, the majority of the joint venture’s sites are located in the southern central states of Sao Paulo, Goias and Minas Gerais, with one each in the state of Tocantins and Mato Grosso du Sul – roughly 1500 KM from the Amazon rainforest;Tue Jul 23 09:21:37 +0000 2019;0;0
1432;1262;@nomadreturns Additionally, in Brazil, sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon and Pantanal;Tue Jul 23 09:22:02 +0000 2019;0;1
1433;1261;"@mark__mcg Hi Mark, we continue to explore for better oil because it makes financial &amp; environmental sense. The IEA says the world could still consume nearly 70mbd of oil in 2040 - with oil &amp; gas making up around half the fuel mix - and still be consistent with the Paris goals ½";Tue Jul 23 11:43:56 +0000 2019;0;0
1434;1260;"@mark__mcg But not all the oil that’s out there will be used &amp; we look for 'advantaged oil' which is low cost / high margin – for example if it’s:
- economic to produce
- low risk to bring to market, and
- lower carbon from an emissions standpoint 2/2";Tue Jul 23 11:44:11 +0000 2019;0;0
1435;1259;@SirAlsDad Hi there @BPChargemaster will soon begin the roll out of 150kw chargers on BP forecourts across the UK. Stay tuned for more soon!;Tue Jul 23 13:04:07 +0000 2019;0;0
1436;1258;@OctopusSnook Hi Jim, the majority of the joint venture’s sites are located in the southern central states of Sao Paulo, Goias and Minas Gerais, with one each in the state of Tocantins and Mato Grosso du Sul – roughly 1500 KM from the Amazon rainforest.;Tue Jul 23 13:05:32 +0000 2019;0;0
1437;1257;@AngusCameron20 Hi there, sugarcane can grow on land that is not well suited for growing food. In Brazil, sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon and Pantanal;Tue Jul 23 13:08:07 +0000 2019;0;0
1438;1256;#Biofuels has a key role to play in a low carbon future. And so do we. We're teaming up with Bunge to create a leading bioenergy company in #Brazil #NotBusinessAsUsual #KeepAdvancing  https://t.co/WRsNwuDdNz https://t.co/tmQiQZr3A5;Tue Jul 23 13:09:21 +0000 2019;14;27
1439;1255;"@wi_re75 Hi Matthew, this is just one example of how we're looking at new ways to supply energy for the growing world, using our know-how &amp; expertise to scale up the most promising innovations in the areas of low carbon &amp; sustainability https://t.co/WRsNwulCW1";Tue Jul 23 13:11:46 +0000 2019;0;0
1440;1254;"@GreaterSurely Hi there, sugarcane can grow on land that is not well suited for growing food &amp; in Brazil it is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon &amp; Pantanal";Tue Jul 23 13:19:20 +0000 2019;0;0
1441;1253;"@Fifthcolumnblue Hi there, the majority of the joint venture’s sites are located in the southern central states of Sao Paulo, Goias &amp; Minas Gerais, with one each in the state of Tocantins and Mato Grosso du Sul – roughly 1500 KM from the Amazon rainforest";Tue Jul 23 13:20:05 +0000 2019;0;0
1442;1252;"@MushroomTable Hi Matt, the majority of the joint venture’s sites are located in the southern central states of Sao Paulo, Goias &amp; Minas Gerais, with one each in the state of Tocantins and Mato Grosso du Sul – roughly 1500 KM from the Amazon rainforest";Tue Jul 23 13:25:52 +0000 2019;0;0
1443;1251;"@GreaterSurely Sugarcane is higher yielding &amp; requires fewer agricultural inputs. Additionally, all of the sites within the new joint-venture have co-generation biopower facilities which enables the sites to be completely energy self-sufficient, 1/2";Tue Jul 23 13:33:54 +0000 2019;0;0
1444;1250;@GreaterSurely while also exporting the remaining 70% excess power to the local electricity grid. Combined, it’s an efficient and environmentally friendly way of maximising the whole biomass crop 2/2;Tue Jul 23 13:34:01 +0000 2019;0;0
1445;1249;@JohnFinagin Hi John, ethanol produced from sugarcane – which this joint-venture will produce - is one of the most carbon-efficient biofuels available globally with life cycle greenhouse gas emissions around 70% lower than conventional transport fuels.;Tue Jul 23 14:20:06 +0000 2019;1;0
1446;1248;"@CDL_Watts Hi there, thanks for your support! In Brazil, sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon &amp; Pantanal. On day one, the JV will support 10,000+ employees";Tue Jul 23 17:17:03 +0000 2019;1;0
1447;1247;"@CDL_Watts Addition information on our work in Brazil &amp; commitment to the local community can be found here:  https://t.co/zBRaYHkcKy";Tue Jul 23 17:17:57 +0000 2019;1;0
1448;1246;"@stevethecatnut Hi Steve, we are working in solar &amp; wind through @LightsourceBP &amp; our wind operations in the US, but other sources of energy are also needed to help supply the energy the world needs. We're looking to make all types of energy cleaner &amp; better";Tue Jul 23 17:21:35 +0000 2019;0;0
1449;1245;@johnbur2013 @nomadreturns Hi John, sorry for the delay! All but one are in that area (the southern central states);Tue Jul 23 18:04:18 +0000 2019;0;0
1450;1244;@DukesFarmGedd Hi Natalie, we have returned to solar in a new way, joining forces with Europe’s leading developer of solar projects to form @LightsourceBP  which is already helping countries across the globe add new clean energy capacity;Wed Jul 24 07:22:04 +0000 2019;0;0
1451;1243;@zorzini Hi Catalin, this is just one example of how we are working to help the world transition to a low carbon future. Please have a look at https://t.co/NIh3hEHrOC to see what else we are doing.;Wed Jul 24 07:24:37 +0000 2019;0;0
1452;1242;@StAustellAdam Hi Adam, this is just one example of how we are working to help the world transition to a low carbon future. Please have a look at https://t.co/NIh3hEHrOC to see what else we are doing.;Wed Jul 24 07:26:19 +0000 2019;0;0
1453;1241;@CTWarriorMonkey Hi Colin, most of the JV's sites are located in the southern central states of Brazil - roughly 1500 KM from the Amazon rain forest;Wed Jul 24 07:27:53 +0000 2019;0;0
1454;1240;@Mclean45ian Hi Ian, most of the JV's sites are located in the southern central states of Brazil - roughly 1500 KM from the Amazon rain forest;Wed Jul 24 07:29:10 +0000 2019;0;0
1455;1239;"@RabbleChorus Hi Kirsty, we disagree with both the basis &amp; conclusions of these reports relating to lobbying. BP’s position on climate change &amp; the energy transition is public, clear, and consistent.";Wed Jul 24 09:09:52 +0000 2019;0;0
1456;1238;@RabbleChorus We are committed to helping to solve the dual challenge of providing more energy with fewer emissions, playing our part in the transition to a low carbon future.;Wed Jul 24 09:09:58 +0000 2019;0;0
1457;1237;@Typewriting4U Hi Terence, most of the JV's sites are located in the southern central states of Brazil - roughly 1500 KM from the Amazon rain forest;Wed Jul 24 09:12:27 +0000 2019;0;0
1458;1236;@Typewriting4U Also - in Brazil, sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon and Pantanal;Wed Jul 24 09:12:36 +0000 2019;0;0
1459;1235;@NickBellett  Hi Nick, Thank you for bringing this to our attention. I would be happy to look into this and if you wish to receive some feedback please kindly provide us your email address, so we can contact you afterwards. Your case ref 1-8051161044 Kind regards Careline Team;Wed Jul 24 09:44:15 +0000 2019;0;0
1460;1234;@JessBDavies Hi Jess, Thank you for bringing this to our attention. I would be happy to look into this and if you wish to receive some feedback please kindly provide us your email address, so we can contact you afterwards. Your case ref 1-8051214178 Kind regards Careline Team;Wed Jul 24 09:53:14 +0000 2019;0;0
1461;1233;"@FCalciu @mark_lynas @stevethecatnut Hi Florin, we support a rapid transition to a lower carbon future &amp; are taking action across our business to identify &amp; pursue low carbon opportunities. Have a look at our Advancing Low Carbon programme for examples https://t.co/HgNDCKhe0I";Wed Jul 24 10:15:20 +0000 2019;0;0
1462;1232;@lazls80 Hi Stu, ethanol produced from sugarcane – which this joint-venture will produce - is one of the most carbon-efficient biofuels available globally with lifecycle greenhouse gas emissions around 70% lower than conventional transport fuels;Wed Jul 24 10:31:29 +0000 2019;0;0
1463;1231;@obstangler @TheGreenParty Hi Keith, a key benefit of sugarcane is that it can grow on land that is not well suited for growing food. Currently under c.2% of Brazil’s arable land is used to cultivate sugarcane for ethanol purposes;Wed Jul 24 10:32:07 +0000 2019;0;0
1464;1230;"Great news that #BP &amp; @Castrol are extending the partnership with @RenaultF1Team until 2024, providing #advancedfuels &amp; engine oil, gear &amp; hydraulic oils, greases &amp; brake fluid for years to come #F1 https://t.co/r6O98fvZAB";Wed Jul 24 10:46:56 +0000 2019;6;31
1465;1229;@JoanGrech Hi Joan, this JV will be formed around both parties’ existing biofuels mills – there are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Wed Jul 24 11:00:17 +0000 2019;0;1
1466;1228;@JoanGrech Also please note that Ethanol produced from sugarcane is one of the most carbon-efficient biofuels available globally with lifecycle greenhouse gas emissions around 70% lower than conventional transport fuels;Wed Jul 24 11:00:42 +0000 2019;0;2
1467;1227;"@JoanGrech And we are working in solar &amp; wind, through Lightsource BP &amp; our wind operations in the US. We are looking for ways to make all forms of energy cleaner &amp; better";Wed Jul 24 11:01:03 +0000 2019;0;3
1468;1226;@obstangler @TheGreenParty Hi Keith, there are no current plans to look beyond the existing mills;Wed Jul 24 11:02:14 +0000 2019;0;1
1469;1225;"@stevethecatnut @FCalciu @mark_lynas Sources of energy like oil &amp; gas will be needed to help the world grow &amp; prosper. Don't forget there are a billion people today who still live without electricity, billions being lifted out of poverty &amp; low incomes &amp; 2b more joining the global population in the next 2 decades ½";Wed Jul 24 11:05:07 +0000 2019;0;0
1470;1224;"@stevethecatnut @FCalciu @mark_lynas We’re working to make all forms of energy cleaner &amp; better. From renewable energy &amp; cleaner-burning natural gas to advanced fuels &amp; new low carbon businesses, we are committed to playing our part to advance a low carbon future &amp; provide the energy the world needs 2/2";Wed Jul 24 11:05:14 +0000 2019;0;0
1471;1223;@nomadreturns @johnbur2013 One of Bunge’s mills in the Tocantins state is nearer to the Amazon Rainforest, but this sits in Brazil’s north-eastern, and from a historic perspective most established, cane sector;Wed Jul 24 11:07:00 +0000 2019;0;0
1472;1222;"@annienunan @FCalciu Hi Annie, we take environmental sustainability extremely seriously. Also, in Brazil, sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon &amp; Pantanal";Wed Jul 24 11:55:25 +0000 2019;0;0
1473;1221;"We are committed to a low carbon future. To support this, we're improving our products to help customers lower their emissions.
📽️ Take a look at some of the progress we've made.
📝 Learn more about what we're doing: https://t.co/bH5N8cmFin https://t.co/WmJfG3mTgt";Wed Jul 24 12:29:43 +0000 2019;4;15
1474;1220;@jonto1983 Hi John, BP’s and all bar one of Bunge’s mills are in Brazil’s centre south cane area - roughly 1,500km distant from the Amazon rain forest;Wed Jul 24 12:39:29 +0000 2019;0;0
1475;1219;"@jonto1983 Hi John, BP Bunge will be formed around both parties’ existing biofuel mills &amp; existing land under sugarcane cultivation. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Wed Jul 24 12:59:35 +0000 2019;0;0
1476;1218;@AbingdonXr We are committed to playing our part to tackle the dual challenge. At BP it is far from business as usual - have a look here https://t.co/WRsNwulCW1 to see just a few of the things that we are doing to transition to a low carbon future #NotBusinessAsUsual;Wed Jul 24 13:05:56 +0000 2019;1;2
1477;1217;@SalisburyGreens Hi there, these biofuels are made from sugarcane which can grow on land that is not well suited for growing food. In Brazil sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes;Wed Jul 24 13:13:05 +0000 2019;0;0
1478;1216;"@SalisburyGreens This JV will be formed around both parties’ existing biofuel mills &amp; existing land under sugarcane cultivation - there are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Wed Jul 24 13:13:19 +0000 2019;0;0
1479;1215;@mrjonnotweet Hi there, ethanol produced from sugarcane is one of the most carbon-efficient biofuels available globally with lifecycle greenhouse gas emissions around 70% lower than conventional hydrocarbon transport fuels;Wed Jul 24 13:32:52 +0000 2019;0;0
1480;1214;@irfan75962477 Hi Irfan, we have sent you a DM about this;Wed Jul 24 13:37:19 +0000 2019;0;1
1481;1213;@irfan75962477 We sent you a direct message. These documents are fraudulent;Wed Jul 24 13:41:25 +0000 2019;0;0
1482;1212;"@ExtinctionR Biofuels are renewables! And offer an effective way to help lower emissions from transport – especially in Brazil where 70% of light vehicles can run on ethanol. Plus all of our bioenergy sites are completely energy self-sufficient &amp; actually export power back to the local grid";Wed Jul 24 13:51:24 +0000 2019;0;1
1483;1211;"@ExtinctionR We’re not delaying &amp; it is far from business as usual at BP. We’re in action right across the business identifying &amp; pursuing low carbon opportunities e.g. @LightsourceBP, Europe’s largest solar company (&amp; growing fast) &amp; @BPChargemaster, the UK’s biggest EV charging network";Wed Jul 24 13:52:13 +0000 2019;0;0
1484;1210;@martindedurana Hi Martin, thank you for reaching out. Please contact our consumer relations team at bpconsumer@bp.com or 1-800-333-3991 if you would like to express your concerns about a specific site location.;Wed Jul 24 16:55:50 +0000 2019;0;0
1485;1209;@LadyStellaWords Hi there, this JV will be producing ethanol from sugarcane. Ethanol offers an effective way to help lower emissions from transport – especially in Brazil where 70% of light vehicles can run on ethanol. 1/2;Thu Jul 25 08:19:48 +0000 2019;0;0
1486;1208;"@LadyStellaWords We take environmental sustainability extremely seriously &amp; the JV will be formed around both parties’ existing biofuels mills &amp; existing land under sugarcane cultivation with no current plans to look beyond that 2/2";Thu Jul 25 08:20:00 +0000 2019;0;0
1487;1207;@IrishHillFarmer Hi Roberta, a key benefit of sugarcane is that it can grow on land that is not well suited for growing food. 1/2;Thu Jul 25 08:22:58 +0000 2019;0;0
1488;1206;"@IrishHillFarmer We take environmental sustainability extremely seriously &amp; the JV will be formed around both parties’ existing biofuels mills &amp; existing land under sugarcane cultivation with no current plans to look beyond that 2/2";Thu Jul 25 08:23:02 +0000 2019;0;1
1489;1205;"@LadyStellaWords As we said - the JV will be formed around both parties’ existing biofuels mills &amp; existing land under sugarcane cultivation with no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 08:50:02 +0000 2019;0;0
1490;1204;@LadyStellaWords Additionally, in Brazil sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes;Thu Jul 25 08:50:20 +0000 2019;0;1
1491;1203;@martin_namara Hi Martin, these biofuels are made from sugarcane which can grow on land that is not well suited for growing food. In Brazil sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes;Thu Jul 25 08:52:58 +0000 2019;0;0
1492;1202;"@martin_namara This JV will be formed around both parties’ existing biofuel mills &amp; existing land under sugarcane cultivation - there are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 08:53:07 +0000 2019;0;0
1493;1201;"@AbigailBurdess Hi Abigail, have a look at https://t.co/WRsNwulCW1 to see some of our work in renewables including our most recent investment in biofuels, @LightsourceBP &amp; more";Thu Jul 25 09:44:12 +0000 2019;0;0
1494;1200;@AbigailBurdess @LightsourceBP Additional info on our low carbon investments (through our Advancing Low Carbon programme) can be found here: https://t.co/HgNDCKhe0I;Thu Jul 25 09:44:17 +0000 2019;0;0
1495;1199;@peter_lord Hi Peter, all of the sites within the new JV have co-generation biopower facilities, with scope for future expansion possibilities. The bagasse fibre that remains after crushing sugarcane stalks is used as fuel to generate renewable steam and power 1/2;Thu Jul 25 09:45:14 +0000 2019;0;0
1496;1198;@peter_lord This enables the sites to be completely energy self-sufficient, while also exporting the remaining 70% excess power to the local electricity grid. Combined, it’s an efficient and environmentally friendly way of maximising the whole biomass crop;Thu Jul 25 09:45:20 +0000 2019;0;0
1497;1197;"@WestyHaynes @lazls80 Hi there, the JV will be formed around both parties’ existing biofuel mills &amp; existing land under sugarcane cultivation, with no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 09:53:20 +0000 2019;0;0
1498;1196;@WestyHaynes @lazls80 It’s also important to note that in Brazil, sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon and Pantanal;Thu Jul 25 09:53:33 +0000 2019;0;0
1499;1195;@WestyHaynes @lazls80 Additionally, all of the sites within the JV have co-generation biopower facilities. This enables the sites to be completely energy self-sufficient, while also exporting the remaining 70% excess power to the local electricity grid;Thu Jul 25 09:54:41 +0000 2019;0;0
